frame,time_s,depth,preferred_depth,character_id,local_x,local_y,stage_x,stage_y,scale_x,scale_y,alpha,red_mult,red_add,ratio
61,2.5,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
61,2.5,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
61,2.5,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
61,2.5,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
62,2.541667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.734375,1.0,26,
62,2.541667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
62,2.541667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
62,2.541667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
62,2.541667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
63,2.583333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.738281,1.0,27,
63,2.583333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
63,2.583333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
63,2.583333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
63,2.583333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
64,2.625,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.738281,1.0,29,
64,2.625,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
64,2.625,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
64,2.625,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
64,2.625,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
65,2.666667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.738281,1.0,30,
65,2.666667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
65,2.666667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
65,2.666667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
65,2.666667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
66,2.708333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.695312,1.0,14,
66,2.708333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
66,2.708333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
66,2.708333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
66,2.708333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
67,2.75,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.65625,1.0,-2,
67,2.75,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
67,2.75,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
67,2.75,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
67,2.75,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
68,2.791667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.613281,1.0,-18,
68,2.791667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
68,2.791667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
68,2.791667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
68,2.791667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
69,2.833333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.574219,1.0,-33,
69,2.833333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
69,2.833333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
69,2.833333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
69,2.833333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
70,2.875,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.535156,1.0,-49,
70,2.875,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
70,2.875,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
70,2.875,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
70,2.875,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
71,2.916667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.492188,1.0,-65,
71,2.916667,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
71,2.916667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
71,2.916667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
71,2.916667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
72,2.958333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.453125,1.0,-81,
72,2.958333,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
72,2.958333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
72,2.958333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
72,2.958333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
73,3.0,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.410156,1.0,-97,
73,3.0,11,,2474,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
73,3.0,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
73,3.0,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
73,3.0,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
74,3.041667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.371094,1.0,-112,
74,3.041667,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
74,3.041667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
74,3.041667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
74,3.041667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,1.0,1.0,0,17
74,3.041667,16,,2526,-2.0,379.0,-2.0,379.0,1.0,1.0,1,1,0,73
75,3.083333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.328125,1.0,-128,
75,3.083333,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,13755
75,3.083333,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
75,3.083333,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
75,3.083333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.890625,1.0,0,17
75,3.083333,16,,2526,-2.0,370.6,-2.0,370.6,1.0,1.0,1,1,0,73
76,3.125,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.285156,1.0,-144,
76,3.125,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,25891
76,3.125,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
76,3.125,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
76,3.125,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.777344,1.0,0,17
76,3.125,16,,2526,-2.0,363.2,-2.0,363.2,1.0,1.0,1,1,0,73
77,3.166667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.246094,1.0,-160,
77,3.166667,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,36408
77,3.166667,12,,2469,178.5,165.4,178.5,165.4,1.0,1.0,1,1,0,15
77,3.166667,13,,2470,-33.45,165.4,-33.45,165.4,1.0,1.0,1,1,0,15
77,3.166667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.667969,1.0,0,17
77,3.166667,16,,2526,-2.0,356.8,-2.0,356.8,1.0,1.0,1,1,0,73
78,3.208333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.203125,1.0,-176,
78,3.208333,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,45309
78,3.208333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.554688,1.0,0,17
78,3.208333,16,,2526,-2.0,351.35,-2.0,351.35,1.0,1.0,1,1,0,73
79,3.25,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.164062,1.0,-192,
79,3.25,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,52591
79,3.25,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.445312,1.0,0,17
79,3.25,16,,2526,-2.0,346.9,-2.0,346.9,1.0,1.0,1,1,0,73
80,3.291667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.125,1.0,-207,
80,3.291667,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,58254
80,3.291667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.332031,1.0,0,17
80,3.291667,16,,2526,-2.0,343.45,-2.0,343.45,1.0,1.0,1,1,0,73
81,3.333333,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.082031,1.0,-223,
81,3.333333,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,62299
81,3.333333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.222656,1.0,0,17
81,3.333333,16,,2526,-2.0,341.0,-2.0,341.0,1.0,1.0,1,1,0,73
82,3.375,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.042969,1.0,-239,
82,3.375,3,,2491,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,64727
82,3.375,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.109375,1.0,0,17
82,3.375,16,,2526,-2.0,339.5,-2.0,339.5,1.0,1.0,1,1,0,73
83,3.416667,1,,2465,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-255,
83,3.416667,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
83,3.416667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
83,3.416667,16,,2526,-2.0,339.0,-2.0,339.0,1.0,1.0,1,1,0,73
84,3.458333,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
84,3.458333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
85,3.5,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
85,3.5,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
86,3.541667,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
86,3.541667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
87,3.583333,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
87,3.583333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
88,3.625,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
88,3.625,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
89,3.666667,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
89,3.666667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
90,3.708333,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
90,3.708333,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
91,3.75,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
91,3.75,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
92,3.791667,3,,2527,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,
92,3.791667,14,,2477,157.0,148.0,157.0,148.0,1.0,1.0,0.0,1.0,0,17
93,3.833333,,,,,,,,,,,,,
94,3.875,,,,,,,,,,,,,
95,3.916667,,,,,,,,,,,,,
96,3.958333,,,,,,,,,,,,,
97,4.0,,,,,,,,,,,,,
98,4.041667,,,,,,,,,,,,,
99,4.083333,,,,,,,,,,,,,
100,4.125,,,,,,,,,,,,,
101,4.166667,,,,,,,,,,,,,
102,4.208333,,,,,,,,,,,,,
103,4.25,,,,,,,,,,,,,
104,4.291667,,,,,,,,,,,,,
105,4.333333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-255,104
106,4.375,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-246,104
107,4.416667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-237,104
108,4.458333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-228,104
109,4.5,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-219,104
110,4.541667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-211,104
111,4.583333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-202,104
112,4.625,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-194,104
113,4.666667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-186,104
114,4.708333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-178,104
115,4.75,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-171,104
116,4.791667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-163,104
117,4.833333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-156,104
118,4.875,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-149,104
119,4.916667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-142,104
120,4.958333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-135,104
121,5.0,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-128,104
122,5.041667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-122,104
123,5.083333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-115,104
124,5.125,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-109,104
125,5.166667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-103,104
126,5.208333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-97,104
127,5.25,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-92,104
128,5.291667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-86,104
129,5.333333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-81,104
130,5.375,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-76,104
131,5.416667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-71,104
132,5.458333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-66,104
133,5.5,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-61,104
134,5.541667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-57,104
135,5.583333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-53,104
136,5.625,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-49,104
137,5.666667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-45,104
138,5.708333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-41,104
139,5.75,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-37,104
140,5.791667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-34,104
141,5.833333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-30,104
142,5.875,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-27,104
143,5.916667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-24,104
144,5.958333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-22,104
145,6.0,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-19,104
146,6.041667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-17,104
147,6.083333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-14,104
148,6.125,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-12,104
149,6.166667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-10,104
150,6.208333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-8,104
151,6.25,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-7,104
152,6.291667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-5,104
153,6.333333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-4,104
154,6.375,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-3,104
155,6.416667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2,104
156,6.458333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1,104
157,6.5,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1,104
158,6.541667,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,104
159,6.583333,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,104
160,6.625,1,,2530,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,104
