formation_id,index,slot,raw_record,x_code,y_code,world_x,world_y,class_code,class_name,strategy_raw,strategy_name
15,28,m58,221511,22,15,1041,540,1,足軽,1,突撃
15,29,m59,162124,16,21,1257,756,2,弓兵,4,待機
16,0,m30,111633,11,16,1437,576,3,武将,3,守備
16,1,m31,201511,20,15,1113,540,1,足軽,1,突撃
16,2,m32,201711,20,17,1113,612,1,足軽,1,突撃
16,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
16,4,m34,122013,12,20,1401,720,1,足軽,3,守備
16,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
16,6,m36,121313,12,13,1401,468,1,足軽,3,守備
16,7,m37,191318,19,13,1149,468,1,足軽,8,迎撃
16,8,m38,191918,19,19,1149,684,1,足軽,8,迎撃
16,9,m39,182018,18,20,1185,720,1,足軽,8,迎撃
16,10,m40,141664,14,16,1329,576,6,鉄砲,4,待機
16,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
16,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
16,13,m43,112111,11,21,1437,756,1,足軽,1,突撃
16,14,m44,081624,8,16,1545,576,2,弓兵,4,待機
16,15,m45,111333,11,13,1437,468,3,武将,3,守備
16,16,m46,181218,18,12,1185,432,1,足軽,8,迎撃
16,17,m47,171938,17,19,1221,684,3,武将,8,迎撃
16,18,m48,221851,22,18,1041,648,5,軍師,1,突撃
16,19,m49,221451,22,14,1041,504,5,軍師,1,突撃
16,20,m50,211331,21,13,1077,468,3,武将,1,突撃
16,21,m51,111211,11,12,1437,432,1,足軽,1,突撃
16,22,m52,171338,17,13,1221,468,3,武将,8,迎撃
16,23,m53,211931,21,19,1077,684,3,武将,1,突撃
16,24,m54,112033,11,20,1437,720,3,武将,3,守備
16,25,m55,191638,19,16,1149,576,3,武将,8,迎撃
16,26,m56,131638,13,16,1365,576,3,武将,8,迎撃
16,27,m57,071634,7,16,1581,576,3,武将,4,待機
16,28,m58,221211,22,12,1041,432,1,足軽,1,突撃
16,29,m59,222011,22,20,1041,720,1,足軽,1,突撃
17,0,m30,111633,11,16,1437,576,3,武将,3,守備
17,1,m31,211411,21,14,1077,504,1,足軽,1,突撃
17,2,m32,211811,21,18,1077,648,1,足軽,1,突撃
17,3,m33,071564,7,15,1581,540,6,鉄砲,4,待機
17,4,m34,081713,8,17,1545,612,1,足軽,3,守備
17,5,m35,071764,7,17,1581,612,6,鉄砲,4,待機
17,6,m36,081513,8,15,1545,540,1,足軽,3,守備
17,7,m37,211311,21,13,1077,468,1,足軽,1,突撃
17,8,m38,211911,21,19,1077,684,1,足軽,1,突撃
17,9,m39,212011,21,20,1077,720,1,足軽,1,突撃
17,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
17,11,m41,141564,14,15,1329,540,6,鉄砲,4,待機
17,12,m42,141764,14,17,1329,612,6,鉄砲,4,待機
17,13,m43,081440,8,14,1545,504,4,猛者,0,乱戦
17,14,m44,081840,8,18,1545,648,4,猛者,0,乱戦
17,15,m45,191331,19,13,1149,468,3,武将,1,突撃
17,16,m46,211211,21,12,1077,432,1,足軽,1,突撃
17,17,m47,191931,19,19,1149,684,3,武将,1,突撃
17,18,m48,171740,17,17,1221,612,4,猛者,0,乱戦
17,19,m49,132140,13,21,1365,756,4,猛者,0,乱戦
17,20,m50,171164,17,11,1221,396,6,鉄砲,4,待機
17,21,m51,121378,12,13,1401,468,7,忍者,8,迎撃
17,22,m52,091613,9,16,1509,576,1,足軽,3,守備
17,23,m53,151040,15,10,1293,360,4,猛者,0,乱戦
17,24,m54,142440,14,24,1329,864,4,猛者,0,乱戦
17,25,m55,130840,13,8,1365,288,4,猛者,0,乱戦
17,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
17,27,m57,121971,12,19,1401,684,7,忍者,1,突撃
17,28,m58,170740,17,7,1221,252,4,猛者,0,乱戦
17,29,m59,201640,20,16,1113,576,4,猛者,0,乱戦
18,0,m30,111633,11,16,1437,576,3,武将,3,守備
18,1,m31,161413,16,14,1257,504,1,足軽,3,守備
18,2,m32,161813,16,18,1257,648,1,足軽,3,守備
18,3,m33,071523,7,15,1581,540,2,弓兵,3,守備
18,4,m34,091713,9,17,1509,612,1,足軽,3,守備
18,5,m35,071723,7,17,1581,612,2,弓兵,3,守備
18,6,m36,071623,7,16,1581,576,2,弓兵,3,守備
18,7,m37,161313,16,13,1257,468,1,足軽,3,守備
18,8,m38,161913,16,19,1257,684,1,足軽,3,守備
18,9,m39,172013,17,20,1221,720,1,足軽,3,守備
18,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
18,11,m41,141564,14,15,1329,540,6,鉄砲,4,待機
18,12,m42,141764,14,17,1329,612,6,鉄砲,4,待機
18,13,m43,221340,22,13,1041,468,4,猛者,0,乱戦
18,14,m44,221440,22,14,1041,504,4,猛者,0,乱戦
18,15,m45,141333,14,13,1329,468,3,武将,3,守備
18,16,m46,171213,17,12,1221,432,1,足軽,3,守備
18,17,m47,141933,14,19,1329,684,3,武将,3,守備
18,18,m48,221740,22,17,1041,612,4,猛者,0,乱戦
18,19,m49,221840,22,18,1041,648,4,猛者,0,乱戦
18,20,m50,171164,17,11,1221,396,6,鉄砲,4,待機
18,21,m51,170924,17,9,1221,324,2,弓兵,4,待機
18,22,m52,091513,9,15,1509,540,1,足軽,3,守備
18,23,m53,221540,22,15,1041,540,4,猛者,0,乱戦
18,24,m54,221940,22,19,1041,684,4,猛者,0,乱戦
18,25,m55,222040,22,20,1041,720,4,猛者,0,乱戦
18,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
18,27,m57,172424,17,24,1221,864,2,弓兵,4,待機
18,28,m58,221240,22,12,1041,432,4,猛者,0,乱戦
18,29,m59,221640,22,16,1041,576,4,猛者,0,乱戦
19,0,m30,111633,11,16,1437,576,3,武将,3,守備
19,1,m31,191440,19,14,1149,504,4,猛者,0,乱戦
19,2,m32,181740,18,17,1185,612,4,猛者,0,乱戦
19,3,m33,081524,8,15,1545,540,2,弓兵,4,待機
19,4,m34,091613,9,16,1509,576,1,足軽,3,守備
19,5,m35,071824,7,18,1581,648,2,弓兵,4,待機
19,6,m36,081724,8,17,1545,612,2,弓兵,4,待機
19,7,m37,101223,10,12,1473,432,2,弓兵,3,守備
19,8,m38,121823,12,18,1401,648,2,弓兵,3,守備
19,9,m39,102023,10,20,1473,720,2,弓兵,3,守備
19,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
19,11,m41,141524,14,15,1329,540,2,弓兵,4,待機
19,12,m42,141724,14,17,1329,612,2,弓兵,4,待機
19,13,m43,201340,20,13,1113,468,4,猛者,0,乱戦
19,14,m44,191640,19,16,1149,576,4,猛者,0,乱戦
19,15,m45,071424,7,14,1581,504,2,弓兵,4,待機
19,16,m46,121423,12,14,1401,504,2,弓兵,3,守備
19,17,m47,131633,13,16,1365,576,3,武将,3,守備
19,18,m48,201740,20,17,1113,612,4,猛者,0,乱戦
19,19,m49,171540,17,15,1221,540,4,猛者,0,乱戦
19,20,m50,171164,17,11,1221,396,6,鉄砲,4,待機
19,21,m51,091124,9,11,1509,396,2,弓兵,4,待機
19,22,m52,071614,7,16,1581,576,1,足軽,4,待機
19,23,m53,221540,22,15,1041,540,4,猛者,0,乱戦
19,24,m54,201940,20,19,1113,684,4,猛者,0,乱戦
19,25,m55,211640,21,16,1077,576,4,猛者,0,乱戦
19,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
19,27,m57,092124,9,21,1509,756,2,弓兵,4,待機
19,28,m58,211440,21,14,1077,504,4,猛者,0,乱戦
19,29,m59,221840,22,18,1041,648,4,猛者,0,乱戦
20,0,m30,111633,11,16,1437,576,3,武将,3,守備
20,1,m31,191458,19,14,1149,504,5,軍師,8,迎撃
20,2,m32,172140,17,21,1221,756,4,猛者,0,乱戦
20,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
20,4,m34,101218,10,12,1473,432,1,足軽,8,迎撃
20,5,m35,071824,7,18,1581,648,2,弓兵,4,待機
20,6,m36,071724,7,17,1581,612,2,弓兵,4,待機
20,7,m37,131178,13,11,1365,396,7,忍者,8,迎撃
20,8,m38,212118,21,21,1077,756,1,足軽,8,迎撃
20,9,m39,132018,13,20,1365,720,1,足軽,8,迎撃
20,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
20,11,m41,141524,14,15,1329,540,2,弓兵,4,待機
20,12,m42,141724,14,17,1329,612,2,弓兵,4,待機
20,13,m43,191640,19,16,1149,576,4,猛者,0,乱戦
20,14,m44,212640,21,26,1077,936,4,猛者,0,乱戦
20,15,m45,071424,7,14,1581,504,2,弓兵,4,待機
20,16,m46,211138,21,11,1077,396,3,武将,8,迎撃
20,17,m47,181838,18,18,1185,648,3,武将,8,迎撃
20,18,m48,201728,20,17,1113,612,2,弓兵,8,迎撃
20,19,m49,171540,17,15,1221,540,4,猛者,0,乱戦
20,20,m50,171218,17,12,1221,432,1,足軽,8,迎撃
20,21,m51,112418,11,24,1437,864,1,足軽,8,迎撃
20,22,m52,120958,12,9,1401,324,5,軍師,8,迎撃
20,23,m53,211440,21,14,1077,504,4,猛者,0,乱戦
20,24,m54,201958,20,19,1113,684,5,軍師,8,迎撃
20,25,m55,121340,12,13,1401,468,4,猛者,0,乱戦
20,26,m56,221768,22,17,1041,612,6,鉄砲,8,迎撃
20,27,m57,142223,14,22,1329,792,2,弓兵,3,守備
20,28,m58,161040,16,10,1257,360,4,猛者,0,乱戦
20,29,m59,091840,9,18,1509,648,4,猛者,0,乱戦
21,0,m30,111633,11,16,1437,576,3,武将,3,守備
21,1,m31,200551,20,5,1113,180,5,軍師,1,突撃
21,2,m32,221940,22,19,1041,684,4,猛者,0,乱戦
21,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
21,4,m34,162671,16,26,1257,936,7,忍者,1,突撃
21,5,m35,220521,22,5,1041,180,2,弓兵,1,突撃
21,6,m36,071724,7,17,1581,612,2,弓兵,4,待機
21,7,m37,190611,19,6,1149,216,1,足軽,1,突撃
21,8,m38,160771,16,7,1257,252,7,忍者,1,突撃
21,9,m39,192711,19,27,1149,972,1,足軽,1,突撃
21,10,m40,220711,22,7,1041,252,1,足軽,1,突撃
21,11,m41,141524,14,15,1329,540,2,弓兵,4,待機
21,12,m42,141724,14,17,1329,612,2,弓兵,4,待機
21,13,m43,211840,21,18,1077,648,4,猛者,0,乱戦
21,14,m44,211640,21,16,1077,576,4,猛者,0,乱戦
21,15,m45,222821,22,28,1041,1008,2,弓兵,1,突撃
21,16,m46,180531,18,5,1185,180,3,武将,1,突撃
21,17,m47,182831,18,28,1185,1008,3,武将,1,突撃
21,18,m48,212721,21,27,1077,972,2,弓兵,1,突撃
21,19,m49,211440,21,14,1077,504,4,猛者,0,乱戦
21,20,m50,160561,16,5,1257,180,6,鉄砲,1,突撃
21,21,m51,172711,17,27,1221,972,1,足軽,1,突撃
21,22,m52,170611,17,6,1221,216,1,足軽,1,突撃
21,23,m53,221340,22,13,1041,468,4,猛者,0,乱戦
21,24,m54,202851,20,28,1113,1008,5,軍師,1,突撃
21,25,m55,201540,20,15,1113,540,4,猛者,0,乱戦
21,26,m56,162861,16,28,1257,1008,6,鉄砲,1,突撃
21,27,m57,210621,21,6,1077,216,2,弓兵,1,突撃
21,28,m58,222611,22,26,1041,936,1,足軽,1,突撃
21,29,m59,201740,20,17,1113,612,4,猛者,0,乱戦
22,0,m30,111633,11,16,1437,576,3,武将,3,守備
22,1,m31,191211,19,12,1149,432,1,足軽,1,突撃
22,2,m32,192011,19,20,1149,720,1,足軽,1,突撃
22,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
22,4,m34,222511,22,25,1041,900,1,足軽,1,突撃
22,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
22,6,m36,220711,22,7,1041,252,1,足軽,1,突撃
22,7,m37,201111,20,11,1113,396,1,足軽,1,突撃
22,8,m38,212211,21,22,1077,792,1,足軽,1,突撃
22,9,m39,202111,20,21,1113,756,1,足軽,1,突撃
22,10,m40,081624,8,16,1545,576,2,弓兵,4,待機
22,11,m41,220521,22,5,1041,180,2,弓兵,1,突撃
22,12,m42,222721,22,27,1041,972,2,弓兵,1,突撃
22,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
22,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
22,15,m45,171431,17,14,1221,504,3,武将,1,突撃
22,16,m46,211011,21,10,1077,360,1,足軽,1,突撃
22,17,m47,171831,17,18,1221,648,3,武将,1,突撃
22,18,m48,221640,22,16,1041,576,4,猛者,0,乱戦
22,19,m49,211540,21,15,1077,540,4,猛者,0,乱戦
22,20,m50,181351,18,13,1185,468,5,軍師,1,突撃
22,21,m51,220611,22,6,1041,216,1,足軽,1,突撃
22,22,m52,181661,18,16,1185,576,6,鉄砲,1,突撃
22,23,m53,220971,22,9,1041,324,7,忍者,1,突撃
22,24,m54,222371,22,23,1041,828,7,忍者,1,突撃
22,25,m55,191561,19,15,1149,540,6,鉄砲,1,突撃
22,26,m56,191761,19,17,1149,612,6,鉄砲,1,突撃
22,27,m57,222611,22,26,1041,936,1,足軽,1,突撃
22,28,m58,181951,18,19,1185,684,5,軍師,1,突撃
22,29,m59,211740,21,17,1077,612,4,猛者,0,乱戦
23,0,m30,111633,11,16,1437,576,3,武将,3,守備
23,1,m31,191211,19,12,1149,432,1,足軽,1,突撃
23,2,m32,192011,19,20,1149,720,1,足軽,1,突撃
23,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
23,4,m34,222511,22,25,1041,900,1,足軽,1,突撃
23,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
23,6,m36,220711,22,7,1041,252,1,足軽,1,突撃
23,7,m37,201111,20,11,1113,396,1,足軽,1,突撃
23,8,m38,212211,21,22,1077,792,1,足軽,1,突撃
23,9,m39,202111,20,21,1113,756,1,足軽,1,突撃
23,10,m40,081624,8,16,1545,576,2,弓兵,4,待機
23,11,m41,220521,22,5,1041,180,2,弓兵,1,突撃
23,12,m42,222721,22,27,1041,972,2,弓兵,1,突撃
23,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
23,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
23,15,m45,171431,17,14,1221,504,3,武将,1,突撃
23,16,m46,211011,21,10,1077,360,1,足軽,1,突撃
23,17,m47,171831,17,18,1221,648,3,武将,1,突撃
23,18,m48,221640,22,16,1041,576,4,猛者,0,乱戦
23,19,m49,211540,21,15,1077,540,4,猛者,0,乱戦
23,20,m50,181351,18,13,1185,468,5,軍師,1,突撃
23,21,m51,220611,22,6,1041,216,1,足軽,1,突撃
23,22,m52,181661,18,16,1185,576,6,鉄砲,1,突撃
23,23,m53,220971,22,9,1041,324,7,忍者,1,突撃
23,24,m54,222371,22,23,1041,828,7,忍者,1,突撃
23,25,m55,191561,19,15,1149,540,6,鉄砲,1,突撃
23,26,m56,191761,19,17,1149,612,6,鉄砲,1,突撃
23,27,m57,222611,22,26,1041,936,1,足軽,1,突撃
23,28,m58,181951,18,19,1185,684,5,軍師,1,突撃
23,29,m59,211740,21,17,1077,612,4,猛者,0,乱戦
24,0,m30,111633,11,16,1437,576,3,武将,3,守備
24,1,m31,220771,22,7,1041,252,7,忍者,1,突撃
24,2,m32,222671,22,26,1041,936,7,忍者,1,突撃
24,3,m33,071564,7,15,1581,540,6,鉄砲,4,待機
24,4,m34,222211,22,22,1041,792,1,足軽,1,突撃
24,5,m35,071764,7,17,1581,612,6,鉄砲,4,待機
24,6,m36,221111,22,11,1041,396,1,足軽,1,突撃
24,7,m37,220811,22,8,1041,288,1,足軽,1,突撃
24,8,m38,222011,22,20,1041,720,1,足軽,1,突撃
24,9,m39,222511,22,25,1041,900,1,足軽,1,突撃
24,10,m40,221751,22,17,1041,612,5,軍師,1,突撃
24,11,m41,222451,22,24,1041,864,5,軍師,1,突撃
24,12,m42,201631,20,16,1113,576,3,武将,1,突撃
24,13,m43,220621,22,6,1041,216,2,弓兵,1,突撃
24,14,m44,222721,22,27,1041,972,2,弓兵,1,突撃
24,15,m45,201431,20,14,1113,504,3,武将,1,突撃
24,16,m46,221311,22,13,1041,468,1,足軽,1,突撃
24,17,m47,201831,20,18,1113,648,3,武将,1,突撃
24,18,m48,221011,22,10,1041,360,1,足軽,1,突撃
24,19,m49,221511,22,15,1041,540,1,足軽,1,突撃
24,20,m50,221461,22,14,1041,504,6,鉄砲,1,突撃
24,21,m51,220511,22,5,1041,180,1,足軽,1,突撃
24,22,m52,221961,22,19,1041,684,6,鉄砲,1,突撃
24,23,m53,220951,22,9,1041,324,5,軍師,1,突撃
24,24,m54,222811,22,28,1041,1008,1,足軽,1,突撃
24,25,m55,221251,22,12,1041,432,5,軍師,1,突撃
24,26,m56,222151,22,21,1041,756,5,軍師,1,突撃
24,27,m57,222311,22,23,1041,828,1,足軽,1,突撃
24,28,m58,221651,22,16,1041,576,5,軍師,1,突撃
24,29,m59,221811,22,18,1041,648,1,足軽,1,突撃
25,0,m30,111633,11,16,1437,576,3,武将,3,守備
25,1,m31,171023,17,10,1221,360,2,弓兵,3,守備
25,2,m32,182018,18,20,1185,720,1,足軽,8,迎撃
25,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
25,4,m34,072113,7,21,1581,756,1,足軽,3,守備
25,5,m35,071713,7,17,1581,612,1,足軽,3,守備
25,6,m36,071213,7,12,1581,432,1,足軽,3,守備
25,7,m37,170923,17,9,1221,324,2,弓兵,3,守備
25,8,m38,172423,17,24,1221,864,2,弓兵,3,守備
25,9,m39,172323,17,23,1221,828,2,弓兵,3,守備
25,10,m40,141664,14,16,1329,576,6,鉄砲,4,待機
25,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
25,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
25,13,m43,071824,7,18,1581,648,2,弓兵,4,待機
25,14,m44,071613,7,16,1581,576,1,足軽,3,守備
25,15,m45,171338,17,13,1221,468,3,武将,8,迎撃
25,16,m46,181218,18,12,1185,432,1,足軽,8,迎撃
25,17,m47,171938,17,19,1221,684,3,武将,8,迎撃
25,18,m48,181611,18,16,1185,576,1,足軽,1,突撃
25,19,m49,221540,22,15,1041,540,4,猛者,0,乱戦
25,20,m50,161458,16,14,1257,504,5,軍師,8,迎撃
25,21,m51,081453,8,14,1545,504,5,軍師,3,守備
25,22,m52,161858,16,18,1257,648,5,軍師,8,迎撃
25,23,m53,220571,22,5,1041,180,7,忍者,1,突撃
25,24,m54,222871,22,28,1041,1008,7,忍者,1,突撃
25,25,m55,171164,17,11,1221,396,6,鉄砲,4,待機
25,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
25,27,m57,081953,8,19,1545,684,5,軍師,3,守備
25,28,m58,211640,21,16,1077,576,4,猛者,0,乱戦
25,29,m59,221740,22,17,1041,612,4,猛者,0,乱戦
26,0,m30,111633,11,16,1437,576,3,武将,3,守備
26,1,m31,211458,21,14,1077,504,5,軍師,8,迎撃
26,2,m32,222411,22,24,1041,864,1,足軽,1,突撃
26,3,m33,081513,8,15,1545,540,1,足軽,3,守備
26,4,m34,071564,7,15,1581,540,6,鉄砲,4,待機
26,5,m35,081713,8,17,1545,612,1,足軽,3,守備
26,6,m36,071664,7,16,1581,576,6,鉄砲,4,待機
26,7,m37,211858,21,18,1077,648,5,軍師,8,迎撃
26,8,m38,191728,19,17,1149,612,2,弓兵,8,迎撃
26,9,m39,191528,19,15,1149,540,2,弓兵,8,迎撃
26,10,m40,141664,14,16,1329,576,6,鉄砲,4,待機
26,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
26,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
26,13,m43,101658,10,16,1473,576,5,軍師,8,迎撃
26,14,m44,081613,8,16,1545,576,1,足軽,3,守備
26,15,m45,210931,21,9,1077,324,3,武将,1,突撃
26,16,m46,220811,22,8,1041,288,1,足軽,1,突撃
26,17,m47,212331,21,23,1077,828,3,武将,1,突撃
26,18,m48,181618,18,16,1185,576,1,足軽,8,迎撃
26,19,m49,161540,16,15,1257,540,4,猛者,0,乱戦
26,20,m50,221051,22,10,1041,360,5,軍師,1,突撃
26,21,m51,071764,7,17,1581,612,6,鉄砲,4,待機
26,22,m52,222251,22,22,1041,792,5,軍師,1,突撃
26,23,m53,220571,22,5,1041,180,7,忍者,1,突撃
26,24,m54,222871,22,28,1041,1008,7,忍者,1,突撃
26,25,m55,171063,17,10,1221,360,6,鉄砲,3,守備
26,26,m56,172363,17,23,1221,828,6,鉄砲,3,守備
26,27,m57,221611,22,16,1041,576,1,足軽,1,突撃
26,28,m58,191140,19,11,1149,396,4,猛者,0,乱戦
26,29,m59,192140,19,21,1149,756,4,猛者,0,乱戦
27,0,m30,111633,11,16,1437,576,3,武将,3,守備
27,1,m31,181411,18,14,1185,504,1,足軽,1,突撃
27,2,m32,181811,18,18,1185,648,1,足軽,1,突撃
27,3,m33,071414,7,14,1581,504,1,足軽,4,待機
27,4,m34,091714,9,17,1509,612,1,足軽,4,待機
27,5,m35,071814,7,18,1581,648,1,足軽,4,待機
27,6,m36,091514,9,15,1509,540,1,足軽,4,待機
27,7,m37,201411,20,14,1113,504,1,足軽,1,突撃
27,8,m38,191811,19,18,1149,648,1,足軽,1,突撃
27,9,m39,201811,20,18,1113,648,1,足軽,1,突撃
27,10,m40,071664,7,16,1581,576,6,鉄砲,4,待機
27,11,m41,071564,7,15,1581,540,6,鉄砲,4,待機
27,12,m42,071764,7,17,1581,612,6,鉄砲,4,待機
27,13,m43,081414,8,14,1545,504,1,足軽,4,待機
27,14,m44,081814,8,18,1545,648,1,足軽,4,待機
27,15,m45,171531,17,15,1221,540,3,武将,1,突撃
27,16,m46,191411,19,14,1149,504,1,足軽,1,突撃
27,17,m47,171731,17,17,1221,612,3,武将,1,突撃
27,18,m48,221940,22,19,1041,684,4,猛者,0,乱戦
27,19,m49,211511,21,15,1077,540,1,足軽,1,突撃
27,20,m50,201658,20,16,1113,576,5,軍師,8,迎撃
27,21,m51,201158,20,11,1113,396,5,軍師,8,迎撃
27,22,m52,181658,18,16,1185,576,5,軍師,8,迎撃
27,23,m53,211271,21,12,1077,432,7,忍者,1,突撃
27,24,m54,212071,21,20,1077,720,7,忍者,1,突撃
27,25,m55,141564,14,15,1329,540,6,鉄砲,4,待機
27,26,m56,141764,14,17,1329,612,6,鉄砲,4,待機
27,27,m57,202158,20,21,1113,756,5,軍師,8,迎撃
27,28,m58,221340,22,13,1041,468,4,猛者,0,乱戦
27,29,m59,211711,21,17,1077,612,1,足軽,1,突撃
28,0,m30,111633,11,16,1437,576,3,武将,3,守備
28,1,m31,211011,21,10,1077,360,1,足軽,1,突撃
28,2,m32,202311,20,23,1113,828,1,足軽,1,突撃
28,3,m33,071324,7,13,1581,468,2,弓兵,4,待機
28,4,m34,111914,11,19,1437,684,1,足軽,4,待機
28,5,m35,071924,7,19,1581,684,2,弓兵,4,待機
28,6,m36,111314,11,13,1437,468,1,足軽,4,待機
28,7,m37,201611,20,16,1113,576,1,足軽,1,突撃
28,8,m38,212311,21,23,1077,828,1,足軽,1,突撃
28,9,m39,222311,22,23,1041,828,1,足軽,1,突撃
28,10,m40,131824,13,18,1365,648,2,弓兵,4,待機
28,11,m41,131424,13,14,1365,504,2,弓兵,4,待機
28,12,m42,071664,7,16,1581,576,6,鉄砲,4,待機
28,13,m43,091224,9,12,1509,432,2,弓兵,4,待機
28,14,m44,092024,9,20,1509,720,2,弓兵,4,待機
28,15,m45,181331,18,13,1185,468,3,武将,1,突撃
28,16,m46,221011,22,10,1041,360,1,足軽,1,突撃
28,17,m47,181931,18,19,1185,684,3,武将,1,突撃
28,18,m48,211840,21,18,1077,648,4,猛者,0,乱戦
28,19,m49,211611,21,16,1077,576,1,足軽,1,突撃
28,20,m50,191558,19,15,1149,540,5,軍師,8,迎撃
28,21,m51,201011,20,10,1113,360,1,足軽,1,突撃
28,22,m52,191758,19,17,1149,612,5,軍師,8,迎撃
28,23,m53,201271,20,12,1113,432,7,忍者,1,突撃
28,24,m54,202071,20,20,1113,720,7,忍者,1,突撃
28,25,m55,141564,14,15,1329,540,6,鉄砲,4,待機
28,26,m56,141764,14,17,1329,612,6,鉄砲,4,待機
28,27,m57,161638,16,16,1257,576,3,武将,8,迎撃
28,28,m58,211440,21,14,1077,504,4,猛者,0,乱戦
28,29,m59,221611,22,16,1041,576,1,足軽,1,突撃
29,0,m30,111633,11,16,1437,576,3,武将,3,守備
29,1,m31,180611,18,6,1185,216,1,足軽,1,突撃
29,2,m32,182811,18,28,1185,1008,1,足軽,1,突撃
29,3,m33,071564,7,15,1581,540,6,鉄砲,4,待機
29,4,m34,171914,17,19,1221,684,1,足軽,4,待機
29,5,m35,071764,7,17,1581,612,6,鉄砲,4,待機
29,6,m36,161424,16,14,1257,504,2,弓兵,4,待機
29,7,m37,220811,22,8,1041,288,1,足軽,1,突撃
29,8,m38,182711,18,27,1185,972,1,足軽,1,突撃
29,9,m39,182611,18,26,1185,936,1,足軽,1,突撃
29,10,m40,161824,16,18,1257,648,2,弓兵,4,待機
29,11,m41,222511,22,25,1041,900,1,足軽,1,突撃
29,12,m42,181224,18,12,1185,432,2,弓兵,4,待機
29,13,m43,171314,17,13,1221,468,1,足軽,4,待機
29,14,m44,182024,18,20,1185,720,2,弓兵,4,待機
29,15,m45,141233,14,12,1329,432,3,武将,3,守備
29,16,m46,180511,18,5,1185,180,1,足軽,1,突撃
29,17,m47,142033,14,20,1329,720,3,武将,3,守備
29,18,m48,212240,21,22,1077,792,4,猛者,0,乱戦
29,19,m49,221011,22,10,1041,360,1,足軽,1,突撃
29,20,m50,211558,21,15,1077,540,5,軍師,8,迎撃
29,21,m51,180711,18,7,1185,252,1,足軽,1,突撃
29,22,m52,211758,21,17,1077,612,5,軍師,8,迎撃
29,23,m53,210971,21,9,1077,324,7,忍者,1,突撃
29,24,m54,212471,21,24,1077,864,7,忍者,1,突撃
29,25,m55,141523,14,15,1329,540,2,弓兵,3,守備
29,26,m56,141723,14,17,1329,612,2,弓兵,3,守備
29,27,m57,161638,16,16,1257,576,3,武将,8,迎撃
29,28,m58,211140,21,11,1077,396,4,猛者,0,乱戦
29,29,m59,222311,22,23,1041,828,1,足軽,1,突撃
30,0,m30,111633,11,16,1437,576,3,武将,3,守備
30,1,m31,200811,20,8,1113,288,1,足軽,1,突撃
30,2,m32,192411,19,24,1149,864,1,足軽,1,突撃
30,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
30,4,m34,111971,11,19,1437,684,7,忍者,1,突撃
30,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
30,6,m36,111371,11,13,1437,468,7,忍者,1,突撃
30,7,m37,190811,19,8,1149,288,1,足軽,1,突撃
30,8,m38,202411,20,24,1113,864,1,足軽,1,突撃
30,9,m39,202771,20,27,1113,972,7,忍者,1,突撃
30,10,m40,201728,20,17,1113,612,2,弓兵,8,迎撃
30,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
30,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
30,13,m43,201528,20,15,1113,540,2,弓兵,8,迎撃
30,14,m44,071664,7,16,1581,576,6,鉄砲,4,待機
30,15,m45,191031,19,10,1149,360,3,武将,1,突撃
30,16,m46,210671,21,6,1077,216,7,忍者,1,突撃
30,17,m47,192231,19,22,1149,792,3,武将,1,突撃
30,18,m48,221740,22,17,1041,612,4,猛者,0,乱戦
30,19,m49,210951,21,9,1077,324,5,軍師,1,突撃
30,20,m50,221051,22,10,1041,360,5,軍師,1,突撃
30,21,m51,121553,12,15,1401,540,5,軍師,3,守備
30,22,m52,222251,22,22,1041,792,5,軍師,1,突撃
30,23,m53,220571,22,5,1041,180,7,忍者,1,突撃
30,24,m54,212871,21,28,1077,1008,7,忍者,1,突撃
